url,type,label,url_length,domain_length,path_length,num_dots,num_slashes,num_digits,num_special_chars,num_subdomains,has_https,has_ip,has_at_symbol,has_double_slash,query_length,num_query_params
http://kotaku.com/when-medieval-combat-meets-ufc-1699649567/1699846205/templates/closure/,benign,0,89,10,72,1,7,20,0,0,0,0,0,0,0,0
hedvigbourbon.com/,benign,0,18,17,1,1,1,0,0,0,0,0,0,0,0,0
missouri.rivals.com/cviewplayer.asp?Player=36358,benign,0,48,19,16,3,1,5,2,1,0,0,0,0,12,1
cheapoair.com/travel/cheap-flights/air-canada-AC.html,benign,0,53,13,40,2,3,0,0,0,0,0,0,0,0,0
hockeydb.com/vb/showthread.php?t=10120,benign,0,38,12,18,2,2,5,2,0,0,0,0,0,7,1
spokeo.com/Kenneth+Hoffmann,benign,0,27,10,17,1,1,0,0,0,0,0,0,0,0,0
nationalregisterofhistoricplaces.com/MI/Wayne/districts.html,benign,0,60,36,24,2,3,0,0,0,0,0,0,0,0,0
composersinc.org/martinrokeach.html,benign,0,35,16,19,2,1,0,0,0,0,0,0,0,0,0
kctwistersvolleyball.com/,benign,0,25,24,1,1,1,0,0,0,0,0,0,0,0,0
facebook.com/matcarette,benign,0,23,12,11,1,1,0,0,0,0,0,0,0,0,0
thefullwiki.org/Sertraline,benign,0,26,15,11,1,1,0,0,0,0,0,0,0,0,0
property.trovit.ca/for-rent-apartment-ville-emard,benign,0,49,18,31,2,1,0,0,1,0,0,0,0,0,0
wn.com/Los_Angeles_Galaxy,benign,0,25,6,19,1,1,0,2,0,0,0,0,0,0,0
amazon.com/Enterprise-Messaging-Using-JMS-WebSphere/dp/0131468634,benign,0,65,10,55,1,3,10,0,0,0,0,0,0,0,0
http://www.marketingendesign.nl/recap2010/83-programma-2011,defacement,1,59,24,28,2,4,10,0,1,0,0,0,0,0,0
baseball-reference.com/leaders/home_runs_per_nine_progress.shtml,benign,0,64,22,42,2,2,0,4,0,0,0,0,0,0,0
disney.wikia.com/wiki/Disney_Channel,benign,0,36,16,20,2,2,0,1,1,0,0,0,0,0,0
clinicsearch.org/mammography/ohio/lima_memorial_health_system.html,benign,0,66,16,50,2,3,0,3,0,0,0,0,0,0,0
drivewire.com/model/chevrolet-el-camino/,benign,0,40,13,27,1,3,0,0,0,0,0,0,0,0,0
http://myhealthbrand.com/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=29&category_id=6&option=com_virtuemart&Itemid=9999&lang=bg,defacement,1,150,17,10,4,3,7,18,0,0,0,0,0,115,7
kidsspace.torontopubliclibrary.ca/genCategory15939.html,benign,0,55,33,22,3,1,5,0,1,0,0,0,0,0,0
theintelligencer.net/page/content.detail/id/52544/Chlebek-Made-His-Mark-With-Wheeling-Ironmen.html,benign,0,98,20,78,3,5,5,0,0,0,0,0,0,0,0
http://www.philharmonia-chor-stuttgart.de/konzerte/rueckblick/117-samstag-3-dezember-2011,defacement,1,89,34,48,2,5,8,0,1,0,0,0,0,0,0
hockeyfights.com/leaders/players/33/reg2009,benign,0,43,16,27,1,4,6,0,0,0,0,0,0,0,0
comedybritain.co.uk/comedians,benign,0,29,19,10,2,1,0,0,1,0,0,0,0,0,0
http://www.afotiadis.gr/index.php/el/electric,defacement,1,45,16,22,3,5,0,0,1,0,0,0,0,0,0
qtmbuilders.com/locations.html,benign,0,30,15,15,2,1,0,0,0,0,0,0,0,0,0
illinoislottery.com/Games/OnLineRules.htm,benign,0,41,19,22,2,2,0,0,0,0,0,0,0,0,0
http://haktari.com/index.php?option=com_content&view=article&id=79&Itemid=153&reset-settings,defacement,1,92,11,10,2,3,5,10,0,0,0,0,0,63,5
christianmuralist.com,phishing,2,21,21,0,1,0,0,0,0,0,0,0,0,0,0
houmatoday.com/article/20111110/WIRE/111119996?Title=New-TV-shows-strive-to-avoid-Thanksgiving-chopping-block,benign,0,109,14,32,1,4,17,2,0,0,0,0,0,62,1
sports.yahoo.com/nhl/teams/pit/transactions?month=9,benign,0,51,16,27,2,4,1,2,1,0,0,0,0,7,1
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001006001&free3=item&disp_no=007001006001,benign,0,129,13,28,2,4,27,12,0,0,0,0,0,80,5
nspsjadugoda.com,phishing,2,16,16,0,1,0,0,0,0,0,0,0,0,0,0
btjunkie.org/torrent/Cryptopsy-discography/5575ebad4f4e5fcc9ba69c991e7c85793f91a0f5bdb5,benign,0,87,12,75,1,3,24,0,0,0,0,0,0,0,0
mylife.com/sonjapoppstahly,benign,0,26,10,16,1,1,0,0,0,0,0,0,0,0,0
brendanfay.com/,benign,0,15,14,1,1,1,0,0,0,0,0,0,0,0,0
legal-dictionary.thefreedictionary.com/Charles+Evans+Whittaker,benign,0,62,38,24,2,1,0,0,1,0,0,0,0,0,0
stlyrics.com/songs/t/tavares22100/morethanawoman569514.html,benign,0,59,12,47,2,4,11,0,0,0,0,0,0,0,0
pinnacle-travel.org/british-columbia/history-culture.htm,benign,0,56,19,37,2,2,0,0,0,0,0,0,0,0,0
cheapatlanticcity.com/atlantic-city-casinos/showboat-casino,benign,0,59,21,38,1,2,0,0,0,0,0,0,0,0,0
folkartmuseum.org/,benign,0,18,17,1,1,1,0,0,0,0,0,0,0,0,0
grapeland.com/History/houstoncounty.html,benign,0,40,13,27,2,2,0,0,0,0,0,0,0,0,0
leorochabrasil.com.br,phishing,2,21,21,0,2,0,0,0,1,0,0,0,0,0,0
publicrecords.com/people-search-records/christopher-bolen,benign,0,57,17,40,1,2,0,0,0,0,0,0,0,0,0
answers.yahoo.com/question/index?qid=20091023042840AAEUA5m,benign,0,58,17,15,2,2,15,2,1,0,0,0,0,25,1
flickr.com/photos/80651083@N00/5232169786/,benign,0,42,10,32,1,4,20,1,0,0,0,1,0,0,0
http://torcache.net/torrent/B04A932DA73946BDFF11573802B521B3CB6AC429.torrent?title=[kickass.to]xilisoft.video.converter.ultimate.v7.7.0.build.20121224.keygen,benign,0,157,12,57,12,4,37,2,0,0,0,0,0,80,1
jobs.iccsafe.org/c/search_results.cfm?site_id=429,benign,0,49,16,21,3,2,3,4,1,0,0,0,0,11,1
fleurdelis.com/royal.htm,benign,0,24,14,10,2,1,0,0,0,0,0,0,0,0,0
http://www.timali.com/our-agents/salvador-caraballo,defacement,1,51,14,30,2,4,0,0,1,0,0,0,0,0,0
lakevermilionmn.com/,benign,0,20,19,1,1,1,0,0,0,0,0,0,0,0,0
campingfrance.org.uk/index.php?page=item&itemID=668,benign,0,51,20,10,3,1,3,4,1,0,0,0,0,20,2
jesusfreakhideout.com/artists/Project86.asp,benign,0,43,21,22,2,2,2,0,0,0,0,0,0,0,0
last.fm/music/Messy+Marv/_/Messy+Marv+-+Doin+The+Most+(ft.+Selau),benign,0,65,7,58,2,4,0,1,0,0,0,0,0,0,0
http://himado.in/?keyword=%E3%82%B2%E3%83%BC%E3%83%A0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BCCX,benign,0,91,9,1,1,3,24,23,0,0,0,0,0,73,1
us.creative.com/products/,benign,0,25,15,10,2,2,0,0,1,0,0,0,0,0,0
simple.wikipedia.org/wiki/16th_century,benign,0,38,20,18,2,2,2,1,1,0,0,0,0,0,0
amazon.com/Upstairs-Downstairs-Fourth-Season-VHS/dp/076700941X,benign,0,62,10,52,1,3,9,0,0,0,0,0,0,0,0
myworld.ebay.com/empire-1-collectibles/,benign,0,39,16,23,2,2,1,0,1,0,0,0,0,0,0
http://www.thera-tan-massagen.de/x.txt,defacement,1,38,25,6,3,3,0,0,1,0,0,0,0,0,0
celebritydetective.com/Profile-Royce-Clayton.html,benign,0,49,22,27,2,1,0,0,0,0,0,0,0,0,0
http://ama-rs.acimovic.info/templates/beez/sample.htm,phishing,2,53,20,26,3,5,0,0,1,0,0,0,0,0,0
metalinjection.net/tour-dates/carnifex-beneath-massacre-ruins-tour-europe-bonecrusher-fest-2012,benign,0,95,18,77,1,2,4,0,0,0,0,0,0,0,0
lyricstime.com/axel-rudi-pell-the-clown-is-dead-lyrics.html,benign,0,59,14,45,2,1,0,0,0,0,0,0,0,0,0
zediah.ps,phishing,2,9,9,0,1,0,0,0,0,0,0,0,0,0,0
http://sourceforge.net/directory/communications/add_facet_filter?facet=license&constraint=OSI-Approved+Open+Source,benign,0,114,15,42,1,5,0,6,0,0,0,0,0,49,2
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=dprobert&id=I72,benign,0,67,24,16,4,2,2,6,2,0,0,0,0,26,3
soccernet.espn.go.com/player/_/id/42042/roberto-soldado,benign,0,55,21,34,3,5,5,1,2,0,0,0,0,0,0
evoke.ro/,benign,0,9,8,1,1,1,0,0,0,0,0,0,0,0,0
brooklynitalians.org/,benign,0,21,20,1,1,1,0,0,0,0,0,0,0,0,0
chase-confirm1.ip-ipa.com,phishing,2,25,25,0,2,0,1,0,1,0,0,0,0,0,0
spagettioos.blogspot.com/2010/05/it-seems-like-frances-bean-cobain-is.html,benign,0,74,24,50,3,3,6,0,1,0,0,0,0,0,0
lawyers.com/Alberta/Calgary/Fraser-Milner-Casgrain-LLP-1289006-f.html,benign,0,69,11,58,2,3,7,0,0,0,0,0,0,0,0
zimbio.com/Felicia+Farr/video/pro,benign,0,33,10,23,1,3,0,0,0,0,0,0,0,0,0
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7%E5%85%A8/,malware,3,81,9,65,1,4,27,21,0,0,0,0,0,0,0
http://www.affordable-adult-vacations.com/forum/showthread.php?goto=newpost&t=1144,defacement,1,82,34,21,3,4,4,4,1,0,0,0,0,19,2
sonofcodmansquare.blogspot.com/,benign,0,31,30,1,2,1,0,0,1,0,0,0,0,0,0
us.macmillan.com/womengenderanddevelopmentinthecaribbean/PatriciaEllis,benign,0,70,16,54,2,2,0,0,1,0,0,0,0,0,0
http://www.art-ecology-education.org/de/aee--org-topmenu-48.html,defacement,1,64,29,28,3,4,2,0,1,0,0,0,0,0,0
http://amusementlamp.com/en/Product-6.html,defacement,1,42,17,18,2,4,1,0,0,0,0,0,0,0,0
wedluxe.com/index.cfm?pagepath=Editor_s_Blog&id=6997&modeX=Cat&modeXval=B40D8232-A575-8DF4-B3F7224025CB4680,benign,0,107,11,10,2,1,27,10,0,0,0,0,0,85,4
http://engine32truck16.com/component/mailto/index.html?tmpl=component&link=51b8c076d939fbae34108184255ea60af79d52bc,defacement,1,115,19,28,2,5,30,4,0,0,0,0,0,60,2
famegame.com/event/HOLIDAY_HOUSE_Gala_Preview_Party_benefiting_the_Great_NYC_affiliate_of_SUSAN_G__KOMEN_for_THE_CURE/2008-11-03/,benign,0,129,12,117,1,4,8,17,0,0,0,0,0,0,0
evri.com/organization/naval-air-force-0x54ea7d,benign,0,46,8,38,1,2,4,0,0,0,0,0,0,0,0
http://torrentdn.com/bbs/s.php?bo_table=torrent_tv&wr_id=80722&k=%EB%AA%A9%EC%86%8C%EB%A6%AC&page=1,benign,0,99,13,10,2,4,11,20,0,0,0,0,0,68,4
myspace.com/oppressedlogic/music/songs/ones-that-control-52087272,benign,0,65,11,54,1,4,8,0,0,0,0,0,0,0,0
usgennet.org/usa/ga/county/macon/Obits/obits_R.htm,benign,0,50,12,38,2,6,0,1,0,0,0,0,0,0,0
facebook.com/nichedesignsinc,benign,0,28,12,16,1,1,0,0,0,0,0,0,0,0,0
hddregenerator.net/hdd-regenerator-at-work.html,benign,0,47,18,29,2,1,0,0,0,0,0,0,0,0,0
facebook.com/people/Andrew-Moran/1613771184,benign,0,43,12,31,1,3,10,0,0,0,0,0,0,0,0
scrapmetalpricesandauctions.com/2011/10/scrap-steel-h2-hms-and-iron-prices-fall-a-little/,benign,0,89,31,58,1,4,7,0,0,0,0,0,0,0,0
lib.berkeley.edu/MRC/Musicalsfilm.html,benign,0,38,16,22,3,2,0,0,1,0,0,0,0,0,0
http://www.zuzatravel.pl/component/k2/itemlist/tag/ognisko.html,defacement,1,63,17,39,3,7,1,0,1,0,0,0,0,0,0
app-epicgamespaypi24829931.com,phishing,2,30,30,0,1,0,8,0,0,0,0,0,0,0,0
video.citytv.com/video/detail/981188937001.000000/yannick-bisson/,benign,0,65,16,49,3,5,18,0,1,0,0,0,0,0,0
http://www.liceoparroquialsangregoriomagno.edu.co/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5saWNlb3BhcnJvcXVpYWxzYW5ncmVnb3Jpb21hZ25vLmVkdS5jby9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250,defacement,1,200,42,10,4,3,22,8,2,0,0,0,0,140,3
moslemkids.com/,benign,0,15,14,1,1,1,0,0,0,0,0,0,0,0,0
atotx.com/,benign,0,10,9,1,1,1,0,0,0,0,0,0,0,0,0
music.yahoo.com/ella-fitzgerald/,benign,0,32,15,17,2,2,0,0,1,0,0,0,0,0,0
mlsdraft.com/2010/01/mls-waivers-rules.html,benign,0,43,12,31,2,3,6,0,0,0,0,0,0,0,0
moonpathtarot.tripod.com/bigsecretrecords/,benign,0,42,24,18,2,2,0,0,1,0,0,0,0,0,0
schulich.ucalgary.ca/mechanical/MarceloEpstein,benign,0,46,20,26,2,2,0,0,1,0,0,0,0,0,0
amazon.com/Air-Medal-Cal-Page/dp/096649170X,benign,0,43,10,33,1,3,9,0,0,0,0,0,0,0,0
devonheritage.org/Places/DevonCounty/DevonmenwhodiedinthesinkingofHMSLaurentic.htm,benign,0,82,17,65,2,3,0,0,0,0,0,0,0,0,0
thestranger.com/seattle/money-talks/Content?oid=1771,benign,0,52,15,28,1,3,4,2,0,0,0,0,0,8,1
usu.edu/whq/raspr2004.htm,benign,0,25,7,18,2,2,4,0,0,0,0,0,0,0,0
metrolyrics.com/fast-movin-train-lyrics-restless-heart.html,benign,0,59,15,44,2,1,0,0,0,0,0,0,0,0,0
bic.mni.mcgill.ca/,benign,0,18,17,1,3,1,0,0,2,0,0,0,0,0,0
danahenderson.com/,benign,0,18,17,1,1,1,0,0,0,0,0,0,0,0,0
dailynews.com/news/ci_19238554,benign,0,30,13,17,1,2,8,1,0,0,0,0,0,0,0
loopnet.com/Listing/14334157/Off-South-University-Avenue-property-wraps-around-Post-Office-building-close-to-Dorsey-s-Knob-Morgantown-WV/,benign,0,137,11,126,1,4,8,0,0,0,0,0,0,0,0
http://www.alarmstore.com.br/index.php?option=com_virtuemart&page=shop.browse&category_id=8&Itemid=54,defacement,1,101,21,10,5,3,3,10,2,0,0,0,0,62,4
http://www.portaflores.com/index.php?option=com_virtuemart&page=shop.browse&category_id=34&Itemid=29,defacement,1,100,19,10,4,3,4,10,1,0,0,0,0,63,4
hfboards.com/showthread.php?t=889937&goto=newpost,benign,0,49,12,15,2,1,6,4,0,0,0,0,0,21,2
usidentify.com/l/maughn,benign,0,23,14,9,1,2,0,0,0,0,0,0,0,0,0
legacy.com/obituaries/providence/obituary-preview.aspx?n=robert-choquette&pid=153259507&referrer=519,benign,0,100,10,44,2,3,12,6,0,0,0,0,0,45,3
chicitysports.com/2011/09/28/chicago-blackhawks-start-of-season-giveaway/,benign,0,73,17,56,1,5,8,0,0,0,0,0,0,0,0
vinylcollective.proboards.com/index.cgi?board=etc&amp;action=display&amp;thread=71016,benign,0,85,29,10,3,1,5,6,1,0,0,0,0,45,3
worthpoint.com/worthopedia/32-vintage-topps-bowman-stan-musial-1953-ruth,benign,0,72,14,58,1,2,6,0,0,0,0,0,0,0,0
websters-online-dictionary.org/definitions/Kenyon?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=Kenyon&sa=Search,benign,0,137,30,19,1,2,23,12,0,0,0,0,0,87,5
brownpapertickets.com/event/119194,benign,0,34,21,13,1,2,6,0,0,0,0,0,0,0,0
elvispelvis.com/charlesbrown.htm,benign,0,32,15,17,2,1,0,0,0,0,0,0,0,0,0
ca.linkedin.com/pub/amy-allen/23/585/a35,benign,0,40,15,25,2,5,7,0,1,0,0,0,0,0,0
archive.org/stream/publicofficialso1920bost/publicofficialso1920bost_djvu.txt,benign,0,77,11,66,2,3,8,1,0,0,0,0,0,0,0
linkedin.com/pub/jay-kimmelman/0/0/b83,benign,0,38,12,26,1,5,4,0,0,0,0,0,0,0,0
en.wikipedia.org/wiki/Super_(2010_American_film),benign,0,48,16,32,2,2,4,3,1,0,0,0,0,0,0
familytreemaker.genealogy.com/users/n/o/r/Philip--Norfleet/BOOK-0001/0005-0006.html,benign,0,83,29,54,3,7,12,0,1,0,0,0,0,0,0
grantham.edu/colleges-and-schools/college-of-arts-and-sciences/,benign,0,63,12,51,1,3,0,0,0,0,0,0,0,0,0
sites.google.com/site/vivianwyatt/,benign,0,34,16,18,2,3,0,0,1,0,0,0,0,0,0
http://www.rsccaritas.ie/where-we-work/england-and-scotland?layout=default,defacement,1,74,17,35,2,4,0,2,1,0,0,0,0,14,1
http://grasslandhotel.com.vn/index.php/tours/culaochamtours/items/fbtrack.js,malware,3,76,21,48,4,7,0,0,1,0,0,0,0,0,0
thecaucus.blogs.nytimes.com/2009/10/23/plouffe-delivers-his-book-on-air-force-one/,benign,0,82,27,55,3,5,8,0,2,0,0,0,0,0,0
http://apechemy.fr/index.php/photos/14-2010/detail/527-24042010089?tmpl=component,defacement,1,81,11,48,2,7,20,2,0,0,0,0,0,14,1
tenantshaverights.com/,benign,0,22,21,1,1,1,0,0,0,0,0,0,0,0,0
sylviabrownehypnosis.org/,benign,0,25,24,1,1,1,0,0,0,0,0,0,0,0,0
georgerobertsins.com/starke.html,benign,0,32,20,12,2,1,0,0,0,0,0,0,0,0,0
behaviour.org.uk/,benign,0,17,16,1,2,1,0,0,1,0,0,0,0,0,0
videosurf.com/slim-whitaker-22583,benign,0,33,13,20,1,1,5,0,0,0,0,0,0,0,0
en.wikipedia.org/wiki/Category:Populated_places_established_in_1887,benign,0,67,16,51,2,2,4,4,1,0,0,0,0,0,0
movies.com/actors/lance-gross/p152261,benign,0,37,10,27,1,3,6,0,0,0,0,0,0,0,0
listings.realbird.com/B6B4E7F2/81095.aspx,benign,0,41,21,20,3,2,9,0,1,0,0,0,0,0,0
http://absolutebeautysalon.com/offers,defacement,1,37,23,7,1,3,0,0,0,0,0,0,0,0,0
http://centrobalmar.org/index.php?option=com_content&view=article&id=49&Itemid=79,defacement,1,81,16,10,2,3,4,9,0,0,0,0,0,47,4
http://www.vetquality.com.br/blog/item/46-yuki-westie-no-cachorrada-do-faustรฃo-2ยช-semana,defacement,1,90,21,62,3,5,3,0,2,0,0,0,0,0,0
unpo.org/article/11810,benign,0,22,8,14,1,2,5,0,0,0,0,0,0,0,0
en.wikipedia.org/wiki/Art_M%C3%BBr,benign,0,34,16,18,2,2,1,3,1,0,0,0,0,0,0
quickbabynames.com/meaning-of-Zella.html,benign,0,40,18,22,2,1,0,0,0,0,0,0,0,0,0
encyclopedia.com/topic/Jeff_Skoll.aspx,benign,0,38,16,22,2,2,0,1,0,0,0,0,0,0,0
real.com/,benign,0,9,8,1,1,1,0,0,0,0,0,0,0,0,0
http://www.sgeo.net/index.php?option=com_k2&view=item&id=5:micropali&Itemid=2,defacement,1,77,12,10,3,3,3,9,1,0,0,0,0,47,4
mediastinger.com/coraline-2009-extra-scene-after-credits/,benign,0,57,16,41,1,2,4,0,0,0,0,0,0,0,0
http://9779.info/%E7%9A%B1%E7%BA%B9%E7%BB%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,malware,3,72,9,56,1,4,21,18,0,0,0,0,0,0,0
kayfabememories.com/Regions/centralstates/cs12.htm,benign,0,50,19,31,2,3,2,0,0,0,0,0,0,0,0
dictionary.sensagent.com/rochefort+(charente-maritime)/fr-fr/,benign,0,61,24,37,2,3,0,0,1,0,0,0,0,0,0
ecfsdocs.fcc.gov/filings/1997/09/02/190796.html,benign,0,47,16,31,3,5,14,0,1,0,0,0,0,0,0
vale-healthcare.com/rheumatology-clinic-consultants/,benign,0,52,19,33,1,2,0,0,0,0,0,0,0,0,0
jazjaz.net/2007/09/incredibly-strange-album-cover-galleries.html,benign,0,64,10,54,2,3,6,0,0,0,0,0,0,0,0
militaryaviationartifacts.com/,benign,0,30,29,1,1,1,0,0,0,0,0,0,0,0,0
http://qz.com/397085/us-airlines-still-dominate-the-global-skies-but-chinas-are-catching-up/,benign,0,92,6,79,1,5,6,0,0,0,0,0,0,0,0
http://rus-master.com/\321%80ะตะผะพะฝ\321%82-ะบะฒะฐ\321%80\321%82ะธ\321%80-\321%84ะพ\321%82ะพ-ะฟะต\321%82ะต\321%80ะฑ\321%83\321%80ะณ/category/4-\320%98ะทะณะพ\321%82ะพะฒะปะตะฝะธะต-ะผะตะฑะตะปะธ-ะฝะฐ-ะทะ,defacement,1,200,14,179,1,5,66,13,0,0,0,0,0,0,0
linkedin.com/in/joshschellenberg,benign,0,32,12,20,1,2,0,0,0,0,0,0,0,0,0
http://plarium.com/de/strategiespiele/stormfall-age-of-war/news/neuer-diplomatischer-status/,benign,0,92,11,74,1,8,0,0,0,0,0,0,0,0,0
coursework4you.co.uk/essays-and-dissertations/general-business/strategic-models/pest-analysis/C_M_47_PEST_analysis_of_Topshop_clothing_retailer.php,benign,0,147,20,127,3,5,3,8,1,0,0,0,0,0,0
homepages.rootsweb.ancestry.com/~makaylor/gen-stew1.html,benign,0,56,31,25,4,2,1,1,2,0,0,0,0,0,0
obits.al.com/obituaries/birmingham/obituary-preview.aspx?n=amy-beth-allen&pid=136734868&referrer=24,benign,0,99,12,44,3,3,11,6,1,0,0,0,0,42,3
kwenzatrading.co.za,phishing,2,19,19,0,2,0,0,0,1,0,0,0,0,0,0
linkedin.com/pub/dir/+/Kaganov/,benign,0,31,12,19,1,5,0,0,0,0,0,0,0,0,0
sosoxnzocpioua7qogte.littlematchagirl.com.au,phishing,2,44,44,0,3,0,1,0,2,0,0,0,0,0,0
maquilaportal.com/?blog/show/Zodiac-lands-investment-in-the-State-of-Chihuahua.html,benign,0,83,17,1,2,3,0,1,0,0,0,0,0,64,1
http://mic.com/articles/116819/the-20-something-life-i-m-supposed-to-have-vs-the-life-i-can-actually-afford,benign,0,107,7,93,1,5,8,0,0,0,0,0,0,0,0
http://www.kamasua.com.br/index.php?option=com_virtuemart&page=shop.browse&category_id=65&Itemid=128,defacement,1,100,18,10,5,3,5,10,2,0,0,0,0,64,4
archive.org/stream/williamhenrydrum00drumuoft/williamhenrydrum00drumuoft_djvu.txt,benign,0,81,11,70,2,3,4,1,0,0,0,0,0,0,0
hospitalsworldwide.com/listings/6688.php,benign,0,40,22,18,2,2,4,0,0,0,0,0,0,0,0
quickr.org/Rogers_Montreal_705_rue_Ste_Catherine_Ouest_Eaton_Centre_Unit_214_Phone_Number,benign,0,89,10,79,1,1,6,12,0,0,0,0,0,0,0
http://themeforest.net/item/farm-charm-stylish-wp-theme-for-farmers-markets/full_screen_preview/11361029,benign,0,104,15,82,1,6,8,2,0,0,0,0,0,0,0
geograph.org.uk/photo/205758,benign,0,28,15,13,2,2,6,0,1,0,0,0,0,0,0
http://www.affordable-adult-vacations.com/faq/10/index.html,defacement,1,59,34,18,3,5,2,0,1,0,0,0,0,0,0
youtube.com/watch?v=MpyZUZxcgSY,benign,0,31,11,6,1,1,0,2,0,0,0,0,0,13,1
pornlegends.com/HOFJulietAnderson.html,benign,0,38,15,23,2,1,0,0,0,0,0,0,0,0,0
people.maxabout.com/farhan-akhtar,benign,0,33,19,14,2,1,0,0,1,0,0,0,0,0,0
hisupplier.com/a-scooter-motor/,benign,0,31,14,17,1,2,0,0,0,0,0,0,0,0,0
http://guidartes.com/index.php?option=com_virtuemart&page=shop.browse&category_id=98&Itemid=10098,defacement,1,97,13,10,3,3,7,10,0,0,0,0,0,66,4
http://www.learnpolish-online.pl/pl.feed?type=rss,defacement,1,49,25,8,3,3,0,2,1,0,0,0,0,8,1
http://9779.info/%E8%A5%BF%E7%93%9C%E5%AD%90%E7%9A%AE%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware,3,81,9,65,1,4,23,21,0,0,0,0,0,0,0
salon.com/writer/josh_loftin/,benign,0,29,9,20,1,3,0,1,0,0,0,0,0,0,0
http://www.demunjones.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5kZW11bmpvbmVzLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0zMzpkZW11bi1qb25lcy10by1yZWxl,defacement,1,200,18,10,3,3,29,8,1,0,0,0,0,164,3
manta.com/c/mmfh64w/dr-james-l-cochrane-jr-md,benign,0,45,9,36,1,3,2,0,0,0,0,0,0,0,0
mills89.com/,benign,0,12,11,1,1,1,2,0,0,0,0,0,0,0,0
amazon.co.uk/Quantum-Leap-Complete-Collection-DVD/dp/B000SLR0BS,benign,0,63,12,51,2,3,4,0,1,0,0,0,0,0,0
quebecsporting.com/,benign,0,19,18,1,1,1,0,0,0,0,0,0,0,0,0
fivestarmontrealhotels.com/,benign,0,27,26,1,1,1,0,0,0,0,0,0,0,0,0
blogs.palmbeachpost.com/marlins/2011/08/14/after-offering-advise-to-logan-morrison-wes-helms-gets-released-by-florida-marlins/,benign,0,126,23,103,2,6,8,0,1,0,0,0,0,0,0
http://www.connexion3.gr/el/news/20-neos-diagwnismos-ion-amigdalou,defacement,1,66,17,42,2,5,3,0,1,0,0,0,0,0,0
coachbillydonovan.com/pages/billydonovan,benign,0,40,21,19,1,2,0,0,0,0,0,0,0,0,0
content.usatoday.com/sportsdata/hockey/nhl/islanders/schedule,benign,0,61,20,41,2,5,0,0,1,0,0,0,0,0,0
yro.slashdot.org/story/11/05/26/1719226/Finnish-Record-Labels-Want-To-Block-Pirate-Bay,benign,0,86,16,70,2,6,13,0,1,0,0,0,0,0,0
http://hotlinegsm.com/products/mobile-and-tablet/apple-iphone-4-detail,malware,3,70,14,49,1,5,1,0,0,0,0,0,0,0,0
cabinetalternatives.com/,benign,0,24,23,1,1,1,0,0,0,0,0,0,0,0,0
wallstcheatsheet.com/earnings-trading-markets/american-electric-power-company-inc-third-quarter-earnings-on-deck.html/,benign,0,118,20,98,2,3,0,0,0,0,0,0,0,0,0
http://kakaku.com/itemnavi/?pdi_name=%8e%e8%97%a0%8c%95%90%ed%91%e0%83j%83%93%83j%83%93%83W%83%83%81%5b&pdi_id=0065,benign,0,115,10,10,1,4,38,27,0,0,0,0,0,87,2
http://www.sanluricalcio.it/index.php?option=com_content&view=category&layout=blog&id=34&Itemid=54&limitstart=40,defacement,1,112,20,10,3,3,6,13,1,0,0,0,0,74,6
en-gb.facebook.com/nusrat.rehman,benign,0,32,18,14,3,1,0,0,1,0,0,0,0,0,0
wellness.com/dir/2350064/pediatrician/mo/kansas-city/maria-dycoco-childrens-mercy-hospital-md,benign,0,93,12,81,1,6,7,0,0,0,0,0,0,0,0
traveltips24.com/Kansas_City.htm,benign,0,32,16,16,2,1,2,1,0,0,0,0,0,0,0
hockey1.com/product-info.asp?pid=3120,benign,0,37,11,17,2,1,5,2,0,0,0,0,0,8,1
aluvodrinks.com,phishing,2,15,15,0,1,0,0,0,0,0,0,0,0,0,0
turkhackteam.org,phishing,2,16,16,0,1,0,0,0,0,0,0,0,0,0,0
http://codep34.fr/index.php?option=com_content&view=article&id=197&Itemid=190,defacement,1,77,10,10,2,3,8,9,0,0,0,0,0,49,4
http://www.xj9599.com/app/member/indexs.php?path=pages&pages=help&uid=f554ab9b50d41d8cd98fra3,malware,3,93,14,22,3,5,16,6,1,0,0,0,0,49,3
http://www.unfallhilfe-bayern.de/index.php/newsfeeds/4-joomla/4-joomla-developer-news,defacement,1,85,25,53,3,6,2,0,1,0,0,0,0,0,0
montrealbits.com/apartments/le_jeanne_mance.html,benign,0,48,16,32,2,2,0,2,0,0,0,0,0,0,0
